"Date","Price","Open","High","Low","Vol.","Change %"
"02/15/2024","81.26","80.84","81.38","79.78","145.64K","0.40%"
"02/16/2024","82.84","81.42","83.54","81.40","240.78K","1.94%"
"02/19/2024","82.60","83.00","83.50","81.60","120.57K","-0.29%"
"02/20/2024","84.84","82.60","84.88","82.08","203.74K","2.71%"
"02/21/2024","85.18","85.00","86.28","84.74","204.21K","0.40%"
"02/22/2024","87.50","86.00","87.52","85.42","238.53K","2.72%"
"02/23/2024","88.30","87.60","89.34","86.36","309.95K","0.91%"
"02/26/2024","89.00","88.80","90.40","88.58","168.11K","0.79%"
"02/27/2024","87.68","89.44","90.80","87.18","254.41K","-1.48%"
"02/28/2024","89.60","88.62","91.10","87.30","585.14K","2.19%"
"02/29/2024","95.90","90.00","95.94","89.50","705.06K","7.03%"
"03/01/2024","94.82","96.20","97.00","92.46","356.76K","-1.13%"
"03/04/2024","93.80","95.00","95.12","93.52","372.47K","-1.08%"
"03/05/2024","91.02","93.00","93.78","90.74","174.02K","-2.96%"
"03/06/2024","89.70","91.02","91.30","89.32","249.95K","-1.45%"
"03/07/2024","88.90","89.70","89.72","87.12","338.77K","-0.89%"
"03/08/2024","90.24","88.80","90.62","87.56","318.73K","1.51%"
"03/11/2024","90.98","89.98","91.00","88.94","111.57K","0.82%"
"03/12/2024","95.78","91.00","96.12","91.00","351.47K","5.28%"
"03/13/2024","96.00","95.88","97.70","95.00","279.58K","0.23%"
"03/14/2024","94.98","96.82","96.82","92.00","367.64K","-1.06%"
"03/15/2024","96.54","94.10","97.36","93.50","1.12M","1.64%"
"03/18/2024","94.64","95.70","96.50","92.78","183.34K","-1.97%"
"03/19/2024","94.36","94.18","94.90","91.48","239.24K","-0.30%"
"03/20/2024","93.00","95.00","95.00","91.00","215.76K","-1.44%"
"03/21/2024","96.88","94.20","97.00","94.06","335.01K","4.17%"
"03/22/2024","95.32","96.50","98.00","94.92","183.46K","-1.61%"
"03/25/2024","95.26","95.32","96.38","94.32","310.04K","-0.06%"
"03/26/2024","96.60","95.20","96.98","93.74","260.31K","1.41%"
"03/27/2024","96.80","96.48","97.98","96.20","527.38K","0.21%"
"03/28/2024","97.94","96.50","98.36","96.50","872.83K","1.18%"
"04/02/2024","98.50","97.80","100.45","97.10","248.14K","0.57%"
"04/03/2024","98.92","98.56","99.04","97.74","367.47K","0.43%"
"04/04/2024","102.15","99.60","102.15","99.28","280.15K","3.27%"
"04/05/2024","105.75","101.50","107.00","99.98","436.40K","3.52%"
"04/08/2024","107.00","107.00","108.35","106.00","163.81K","1.18%"
"04/09/2024","103.05","106.70","107.85","102.90","221.96K","-3.69%"
"04/10/2024","105.60","103.05","106.00","103.05","346.53K","2.47%"
"04/11/2024","101.65","104.10","105.40","101.45","242.86K","-3.74%"
"04/12/2024","100.50","102.60","103.70","100.20","186.13K","-1.13%"
"04/15/2024","101.05","100.05","102.20","99.96","120.34K","0.55%"
"04/16/2024","99.92","99.90","100.45","97.02","477.46K","-1.12%"
"04/17/2024","101.30","99.32","101.90","98.48","223.30K","1.38%"
"04/18/2024","104.50","101.95","104.90","101.95","360.15K","3.16%"
"04/19/2024","103.90","102.60","104.85","102.35","199.46K","-0.57%"
"04/22/2024","105.85","104.30","106.35","103.90","147.97K","1.88%"
"04/23/2024","102.85","105.75","106.60","102.70","984.61K","-2.83%"
"04/24/2024","103.15","104.00","104.60","101.00","267.56K","0.29%"
"04/25/2024","101.60","105.00","105.25","100.50","262.14K","-1.50%"
"04/26/2024","101.80","101.50","102.45","100.15","163.89K","0.20%"
"04/29/2024","104.75","102.00","104.75","100.80","231.70K","2.90%"
"04/30/2024","103.80","104.75","105.20","102.40","203.60K","-0.91%"
"05/02/2024","103.90","104.90","105.55","103.20","215.50K","0.10%"
"05/06/2024","107.40","104.30","107.70","103.90","285.85K","3.37%"
"05/07/2024","103.85","107.40","107.60","103.55","241.95K","-3.31%"
"05/08/2024","101.75","105.00","105.15","98.54","579.87K","-2.02%"
"05/09/2024","98.88","97.86","99.70","97.80","291.06K","-2.82%"
"05/10/2024","94.10","98.26","98.68","93.66","319.95K","-4.83%"
"05/13/2024","96.50","94.10","96.50","93.90","281.87K","2.55%"
"05/14/2024","95.86","96.00","97.28","93.90","211.80K","-0.66%"
"05/15/2024","97.30","95.86","97.42","95.80","276.50K","1.50%"
"05/16/2024","95.46","97.12","97.94","95.30","256.65K","-1.89%"
"05/17/2024","95.26","95.48","96.02","93.56","200.92K","-0.21%"
"05/20/2024","96.40","95.86","97.68","95.26","199.87K","1.20%"
"05/21/2024","94.92","96.40","96.40","93.80","262.47K","-1.54%"
"05/22/2024","93.88","95.00","95.16","93.80","138.25K","-1.10%"
"05/23/2024","95.34","94.00","96.62","92.42","471.44K","1.56%"
"05/24/2024","95.06","94.98","95.60","93.78","78.41K","-0.29%"
"05/27/2024","95.64","94.96","96.22","94.44","102.15K","0.61%"
"05/28/2024","95.00","95.64","96.14","93.20","117.86K","-0.67%"
"05/29/2024","93.22","94.00","95.18","93.22","103.99K","-1.87%"
"05/31/2024","95.66","93.22","96.62","92.60","322.75K","2.62%"
"06/03/2024","96.76","95.68","97.30","95.68","127.27K","1.15%"
"06/04/2024","91.50","96.42","96.64","91.10","328.33K","-5.44%"
"06/05/2024","93.18","92.12","93.40","91.50","162.97K","1.84%"
"06/06/2024","93.62","93.18","93.96","91.68","111.38K","0.47%"
"06/07/2024","91.98","93.20","93.60","91.00","239.02K","-1.75%"
"06/10/2024","91.84","91.44","92.36","90.42","169.94K","-0.15%"
"06/11/2024","90.32","92.30","92.38","90.32","145.80K","-1.66%"
"06/12/2024","94.50","90.64","94.50","90.62","206.33K","4.63%"
"06/13/2024","91.00","94.50","95.00","91.00","228.00K","-3.70%"
"06/14/2024","91.20","91.02","92.10","90.00","240.01K","0.22%"
"06/17/2024","92.50","91.00","92.86","91.00","168.43K","1.43%"
"06/18/2024","93.00","92.50","94.26","92.50","202.03K","0.54%"
"06/19/2024","96.46","93.00","96.80","93.00","235.30K","3.72%"
"06/20/2024","95.34","96.46","97.78","94.50","141.41K","-1.16%"
"06/21/2024","96.36","95.34","96.62","94.62","480.02K","1.07%"
"06/24/2024","97.68","96.00","97.68","95.06","164.15K","1.37%"
"06/25/2024","99.90","97.38","100.50","96.74","402.06K","2.27%"
"06/26/2024","101.00","99.98","101.10","99.90","251.07K","1.10%"
"06/27/2024","103.10","101.00","103.20","100.30","371.18K","2.08%"
"06/28/2024","102.35","103.20","103.20","101.15","201.64K","-0.73%"
"07/01/2024","103.65","101.90","104.00","101.75","201.87K","1.27%"
"07/02/2024","100.95","103.20","103.50","100.60","128.64K","-2.60%"
"07/03/2024","101.30","100.95","102.55","99.86","162.21K","0.35%"
"07/04/2024","101.15","101.00","102.00","100.15","84.01K","-0.15%"
"07/05/2024","99.42","101.15","102.00","98.82","161.92K","-1.71%"
"07/08/2024","100.65","99.42","100.95","98.88","100.27K","1.24%"
"07/09/2024","101.20","100.90","101.25","100.00","110.76K","0.55%"
"07/10/2024","100.50","101.20","102.50","99.76","133.26K","-0.69%"
"07/11/2024","102.00","100.10","102.75","99.78","162.42K","1.49%"
"07/12/2024","101.15","101.50","102.40","100.40","106.37K","-0.83%"
"07/15/2024","101.15","100.50","101.15","99.22","172.78K","0.00%"
"07/16/2024","96.40","100.00","100.25","95.98","308.50K","-4.70%"
"07/17/2024","94.10","96.38","98.00","94.00","234.78K","-2.39%"
"07/18/2024","97.18","94.42","97.22","93.26","254.36K","3.27%"
"07/19/2024","97.04","95.00","97.80","95.00","142.46K","-0.14%"
"07/22/2024","98.88","97.50","98.88","97.24","330.75K","1.90%"
"07/23/2024","96.64","98.88","98.88","95.80","134.98K","-2.27%"
"07/24/2024","97.90","96.64","97.92","95.86","229.93K","1.30%"
"07/25/2024","98.58","96.10","98.58","95.26","301.42K","0.69%"
"07/26/2024","96.14","97.12","98.40","95.76","276.15K","-2.48%"
"07/29/2024","98.18","97.00","98.18","95.92","202.84K","2.12%"
"07/30/2024","95.04","97.02","97.72","95.04","267.20K","-3.20%"
"07/31/2024","94.86","96.70","96.70","94.80","131.29K","-0.19%"
"08/01/2024","92.94","94.92","96.12","92.84","288.85K","-2.02%"
"08/02/2024","89.26","92.50","93.10","88.94","338.11K","-3.96%"
"08/05/2024","88.60","85.76","89.26","80.80","437.66K","-0.74%"
"08/06/2024","87.78","89.66","90.94","85.32","367.78K","-0.93%"
"08/07/2024","88.20","87.78","89.78","87.38","250.53K","0.48%"
"08/08/2024","88.92","88.16","89.02","85.02","169.65K","0.82%"
"08/09/2024","88.76","89.00","90.20","88.08","182.47K","-0.18%"
"08/12/2024","91.50","88.76","91.50","88.50","140.62K","3.09%"
"08/13/2024","98.12","97.50","98.40","95.44","1.11M","7.23%"
"08/14/2024","99.42","98.12","99.42","97.44","767.59K","1.32%"
"08/16/2024","104.45","100.10","104.95","100.10","905.08K","5.06%"
"08/19/2024","103.70","104.15","104.65","103.05","550.79K","-0.72%"
"08/20/2024","99.98","103.65","104.50","99.40","669.69K","-3.59%"
"08/21/2024","100.70","100.35","101.30","99.58","354.03K","0.72%"
"08/22/2024","101.85","100.75","102.60","100.40","498.46K","1.14%"
"08/23/2024","102.00","100.90","104.15","100.90","588.07K","0.15%"
"08/26/2024","101.30","102.00","103.60","100.85","241.41K","-0.69%"
"08/27/2024","100.50","100.80","102.05","99.18","522.92K","-0.79%"
"08/28/2024","102.70","100.15","103.40","99.76","491.26K","2.19%"
"08/29/2024","102.65","102.90","104.45","100.95","716.43K","-0.05%"
"08/30/2024","102.50","103.50","104.00","101.25","8.37M","-0.15%"
"09/02/2024","103.50","101.10","104.40","101.10","296.04K","0.98%"
"09/03/2024","101.35","102.10","103.90","100.20","407.28K","-2.08%"
"09/04/2024","101.95","100.65","102.75","100.15","294.15K","0.59%"
"09/05/2024","99.76","101.95","102.70","99.60","426.62K","-2.15%"
"09/06/2024","93.92","99.42","99.80","93.68","489.69K","-5.85%"
"09/09/2024","95.20","95.26","95.80","94.20","190.35K","1.36%"
"09/10/2024","93.02","95.78","96.06","93.00","356.05K","-2.29%"
"09/11/2024","89.20","92.36","93.00","89.04","350.38K","-4.11%"
"09/12/2024","91.24","91.32","92.52","89.96","575.24K","2.29%"
"09/13/2024","94.58","91.28","94.94","91.26","412.29K","3.66%"
"09/16/2024","92.94","93.72","94.36","92.14","261.33K","-1.73%"
"09/17/2024","94.00","92.02","94.64","92.02","292.92K","1.14%"
"09/18/2024","93.50","94.02","94.74","93.22","374.30K","-0.53%"
"09/19/2024","96.00","93.84","96.88","93.02","581.65K","2.67%"
"09/20/2024","93.00","96.44","96.44","92.26","1.21M","-3.13%"
"09/23/2024","91.74","93.40","93.40","90.46","341.45K","-1.35%"
"09/24/2024","92.42","92.60","93.62","91.88","395.63K","0.74%"
"09/25/2024","92.54","92.32","92.70","90.44","252.95K","0.13%"
"09/26/2024","97.58","92.76","97.70","92.70","637.15K","5.45%"
"09/27/2024","96.42","97.56","97.56","95.64","351.14K","-1.19%"
"09/30/2024","92.68","97.60","97.94","92.62","297.30K","-3.88%"
"10/01/2024","91.20","92.98","93.10","90.72","290.48K","-1.60%"
"10/02/2024","90.90","91.00","92.74","90.42","229.35K","-0.33%"
"10/03/2024","88.14","90.10","90.30","88.02","491.66K","-3.04%"
"10/04/2024","88.32","89.00","89.50","87.80","254.93K","0.20%"
"10/07/2024","88.22","89.00","89.78","87.76","284.06K","-0.11%"
"10/08/2024","88.32","87.94","89.34","87.20","222.57K","0.11%"
"10/09/2024","93.06","88.30","93.26","87.82","544.62K","5.37%"
"10/10/2024","93.86","93.76","95.18","92.42","603.44K","0.86%"
"10/11/2024","94.58","93.88","96.84","93.80","379.92K","0.77%"
"10/14/2024","95.76","95.10","96.00","94.34","185.86K","1.25%"
"10/15/2024","95.38","95.76","96.20","93.80","283.59K","-0.40%"
"10/16/2024","96.52","95.04","98.26","94.32","1.05M","1.20%"
"10/17/2024","93.56","96.68","97.48","93.44","441.76K","-3.07%"
"10/18/2024","94.50","94.06","95.64","94.06","96.33K","1.00%"
"10/21/2024","93.50","94.04","95.32","93.50","344.07K","-1.06%"
"10/22/2024","91.24","93.50","93.80","90.80","441.56K","-2.42%"
"10/23/2024","91.32","91.38","91.44","89.86","310.11K","0.09%"
"10/24/2024","89.42","92.50","92.50","88.84","314.26K","-2.08%"
"10/25/2024","88.64","89.38","89.38","87.52","339.83K","-0.87%"
"10/28/2024","87.52","88.84","89.58","87.20","228.57K","-1.26%"
"10/29/2024","91.46","87.96","91.62","87.52","255.90K","4.50%"
"10/30/2024","88.94","91.46","91.62","88.76","204.81K","-2.76%"
"10/31/2024","87.40","88.04","88.26","87.10","288.34K","-1.73%"
"11/04/2024","91.22","88.82","91.30","88.02","304.19K","4.37%"
"11/05/2024","91.20","91.08","91.78","90.26","262.45K","-0.02%"
"11/06/2024","90.22","90.48","93.14","90.22","154.66K","-1.07%"
"11/07/2024","97.06","91.88","97.10","91.28","475.09K","7.58%"
"11/08/2024","95.80","97.40","97.68","95.04","345.86K","-1.30%"
"11/12/2024","94.60","95.20","97.32","94.16","480.05K","-1.25%"
"11/13/2024","90.36","94.24","94.36","89.02","269.68K","-4.48%"
"11/14/2024","90.08","90.40","91.00","88.62","475.06K","-0.31%"
"11/15/2024","88.54","89.78","90.04","88.22","265.67K","-1.71%"
"11/18/2024","88.40","88.26","90.56","87.80","205.35K","-0.16%"
"11/19/2024","85.86","88.78","89.56","83.68","251.71K","-2.87%"
"11/20/2024","87.60","86.22","89.16","86.22","234.45K","2.03%"
"11/21/2024","87.60","88.18","88.72","85.84","322.22K","0.00%"
"11/22/2024","90.20","87.60","90.42","86.22","406.89K","2.97%"
"11/25/2024","92.70","90.24","92.70","90.02","1.00M","2.77%"
"11/26/2024","89.78","92.66","92.66","89.52","277.06K","-3.15%"
"11/27/2024","89.92","90.46","91.18","89.02","250.80K","0.16%"
"11/28/2024","91.94","93.00","93.00","90.98","368.15K","2.25%"
"11/29/2024","91.30","91.56","92.78","90.66","745.30K","-0.70%"
"12/02/2024","92.34","91.66","92.34","90.56","509.89K","1.14%"
"12/03/2024","91.16","92.32","92.68","90.00","240.50K","-1.28%"
"12/04/2024","90.18","90.78","92.30","90.18","286.64K","-1.08%"
"12/05/2024","91.14","90.30","92.32","89.90","328.64K","1.06%"
"12/06/2024","90.26","91.06","92.42","90.00","361.90K","-0.97%"
"12/09/2024","88.50","90.32","90.82","88.26","463.85K","-1.95%"
"12/10/2024","89.00","88.60","89.12","87.04","422.63K","0.56%"
"12/11/2024","88.96","88.80","88.96","87.00","370.34K","-0.04%"
"12/12/2024","89.00","89.00","90.00","87.96","402.66K","0.04%"
"12/13/2024","89.78","89.18","90.32","88.72","260.82K","0.88%"
"12/16/2024","91.20","90.00","91.68","89.78","528.40K","1.58%"
"12/17/2024","87.90","91.12","91.12","87.72","351.19K","-3.62%"
"12/18/2024","89.00","88.00","89.86","87.96","267.36K","1.25%"
"12/19/2024","88.12","87.26","88.76","86.82","278.66K","-0.99%"
"12/20/2024","86.64","87.64","87.64","85.30","666.73K","-1.68%"
"12/23/2024","87.24","86.94","87.98","85.56","333.52K","0.69%"
"12/27/2024","86.66","87.24","87.48","85.64","217.29K","-0.66%"
"12/30/2024","85.98","86.66","86.70","85.58","234.23K","-0.78%"
"01/02/2025","86.76","86.02","86.84","84.76","286.17K","0.91%"
"01/03/2025","86.72","86.46","87.74","86.12","200.60K","-0.05%"
"01/07/2025","89.50","86.72","90.42","86.72","852.12K","3.21%"
"01/08/2025","87.30","90.00","90.68","86.50","619.30K","-2.46%"
