"Date","Price","Open","High","Low","Vol.","Change %"
"03/27/2025","18,020","17,820","18,090","17,630","3.55K","0.45%"
"03/28/2025","17,930","18,090","18,100","17,830","2.95K","-0.50%"
"03/31/2025","17,610","17,800","17,870","17,480","4.14K","-1.78%"
"04/01/2025","17,990","17,610","18,140","17,610","3.65K","2.16%"
"04/02/2025","18,035","17,990","18,100","17,805","3.48K","0.25%"
"04/03/2025","16,295","17,000","17,200","16,060","22.43K","-9.65%"
"04/04/2025","15,365","16,450","16,570","15,150","12.42K","-5.71%"
"04/07/2025","15,165","14,700","15,700","14,120","10.78K","-1.30%"
"04/08/2025","15,495","15,500","15,895","15,060","6.57K","2.18%"
"04/09/2025","15,430","15,100","15,765","15,000","4.03K","-0.42%"
"04/10/2025","15,800","16,500","16,595","15,800","4.43K","2.40%"
